t	u	v	x	y
52.6823	-0.00928625	0.126859	0.126859	0.126859
52.7751	-0.0140162	0.129103	0.129103	0.129103
53.0631	-0.0290053	0.13465	0.13465	0.13465
53.351	-0.0441318	0.138025	0.138025	0.138025
53.7843	-0.0665869	0.139021	0.139021	0.139021
54.3629	-0.095	0.132957	0.132957	0.132957
54.9415	-0.120551	0.119056	0.119056	0.119056
56.0554	-0.15821	0.0740947	0.0740947	0.0740947
56.9318	-0.173683	0.0271494	0.0271494	0.0271494
57.8082	-0.172368	-0.0230423	-0.0230423	-0.0230423
58.7277	-0.148879	-0.0702263	-0.0702263	-0.0702263
59.6708	-0.0986444	-0.101355	-0.101355	-0.101355
60.4794	-0.0365009	-0.104938	-0.104938	-0.104938
60.7325	-0.0151092	-0.10061	-0.10061	-0.10061
60.9014	-0.000985168	-0.0962203	-0.0962203	-0.0962203
60.9861	0.00585818	-0.0935751	-0.0935751	-0.0935751
61.0708	0.0124569	-0.0906449	-0.0906449	-0.0906449
61.229	0.0238154	-0.0844536	-0.0844536	-0.0844536
61.3873	0.0334882	-0.0774271	-0.0774271	-0.0774271
